,id,c_percent,n_percent,lat,lon,z,site,site_alt,site_alt_id,lower_bin,upper_bin,_x,_y,core,x,y
156,6-2-A,0.8878539377678403,1.051,32.4193747666921,-85.4130481289227,-2.5,5,5_A,A,-5.0,0.0,3744.364688274891,9528.269295637003,2,4244.364688274891,10028.269295637003
157,6-2-B,0.5614253790528405,0.535,32.4193747666921,-85.4130481289227,-7.5,5,5_B,B,-10.0,-5.0,3744.364688274891,9528.269295637003,2,4244.364688274891,10028.269295637003
158,6-2-C,0.2580353572555746,0.359,32.4193747666921,-85.4130481289227,-12.5,5,5_C,C,-15.0,-10.0,3744.364688274891,9528.269295637003,2,4244.364688274891,10028.269295637003
159,6-2-D,0.23917208987793512,0.354,32.4193747666921,-85.4130481289227,-17.5,5,5_D,D,-20.0,-15.0,3744.364688274891,9528.269295637003,2,4244.364688274891,10028.269295637003
160,6-2-E,0.19213862923331965,0.183,32.4193747666921,-85.4130481289227,-22.5,5,5_E,E,-25.0,-20.0,3744.364688274891,9528.269295637003,2,4244.364688274891,10028.269295637003
161,6-2-F,0.22910014904920312,0.243,32.4193747666921,-85.4130481289227,-27.5,5,5_F,F,-30.0,-25.0,3744.364688274891,9528.269295637003,2,4244.364688274891,10028.269295637003
162,6-3-A,1.4040210170303804,1.828,32.4193747666921,-85.4130481289227,-2.5,5,5_A,A,-5.0,0.0,3744.364688274891,9528.269295637003,3,4244.364688274891,9028.269295637003
163,6-3-B,0.8835716949956215,0.942,32.4193747666921,-85.4130481289227,-7.5,5,5_B,B,-10.0,-5.0,3744.364688274891,9528.269295637003,3,4244.364688274891,9028.269295637003
164,6-3-C,0.5323030621317622,0.721,32.4193747666921,-85.4130481289227,-12.5,5,5_C,C,-15.0,-10.0,3744.364688274891,9528.269295637003,3,4244.364688274891,9028.269295637003
165,6-3-D,0.6161389082477373,0.684,32.4193747666921,-85.4130481289227,-17.5,5,5_D,D,-20.0,-15.0,3744.364688274891,9528.269295637003,3,4244.364688274891,9028.269295637003
166,6-3-E,0.5824908560723879,0.639,32.4193747666921,-85.4130481289227,-22.5,5,5_E,E,-25.0,-20.0,3744.364688274891,9528.269295637003,3,4244.364688274891,9028.269295637003
167,6-3-F,0.4189305606094257,0.422,32.4193747666921,-85.4130481289227,-27.5,5,5_F,F,-30.0,-25.0,3744.364688274891,9528.269295637003,3,4244.364688274891,9028.269295637003
168,6-4-A,0.7875380790708589,0.758,32.4193747666921,-85.4130481289227,-2.5,5,5_A,A,-5.0,0.0,3744.364688274891,9528.269295637003,4,3244.364688274891,10028.269295637003
169,6-4-B,0.6513678673107439,0.745,32.4193747666921,-85.4130481289227,-7.5,5,5_B,B,-10.0,-5.0,3744.364688274891,9528.269295637003,4,3244.364688274891,10028.269295637003
170,6-4-C,0.6253542716847036,0.602,32.4193747666921,-85.4130481289227,-12.5,5,5_C,C,-15.0,-10.0,3744.364688274891,9528.269295637003,4,3244.364688274891,10028.269295637003
171,6-4-D,0.5872366070805113,0.519,32.4193747666921,-85.4130481289227,-17.5,5,5_D,D,-20.0,-15.0,3744.364688274891,9528.269295637003,4,3244.364688274891,10028.269295637003
172,6-4-E,0.3016905994621738,0.268,32.4193747666921,-85.4130481289227,-22.5,5,5_E,E,-25.0,-20.0,3744.364688274891,9528.269295637003,4,3244.364688274891,10028.269295637003
173,6-4-F,0.41749002755769893,0.426,32.4193747666921,-85.4130481289227,-27.5,5,5_F,F,-30.0,-25.0,3744.364688274891,9528.269295637003,4,3244.364688274891,10028.269295637003
174,6-5-A,1.6251209229734922,2.175,32.4193747666921,-85.4130481289227,-2.5,5,5_A,A,-5.0,0.0,3744.364688274891,9528.269295637003,5,3244.364688274891,9028.269295637003
175,6-5-B,1.4323928262652685,1.6,32.4193747666921,-85.4130481289227,-7.5,5,5_B,B,-10.0,-5.0,3744.364688274891,9528.269295637003,5,3244.364688274891,9028.269295637003
176,6-5-C,0.7987664140301647,1.044,32.4193747666921,-85.4130481289227,-12.5,5,5_C,C,-15.0,-10.0,3744.364688274891,9528.269295637003,5,3244.364688274891,9028.269295637003
177,6-5-D,0.6718797123980885,0.642,32.4193747666921,-85.4130481289227,-17.5,5,5_D,D,-20.0,-15.0,3744.364688274891,9528.269295637003,5,3244.364688274891,9028.269295637003
178,6-5-E,0.5760465885192793,0.714,32.4193747666921,-85.4130481289227,-22.5,5,5_E,E,-25.0,-20.0,3744.364688274891,9528.269295637003,5,3244.364688274891,9028.269295637003
179,6-5-F,0.6362112490327918,0.566,32.4193747666921,-85.4130481289227,-27.5,5,5_F,F,-30.0,-25.0,3744.364688274891,9528.269295637003,5,3244.364688274891,9028.269295637003
180,7-1-A,0.809323464422341,0.904,32.4208714479132,-85.4138042276623,-2.5,6,6_A,A,-5.0,0.0,-12852.960179221167,2416.1254237569356,1,-12852.960179221167,2416.1254237569356
181,7-1-B,0.6067515325717562,0.685,32.4208714479132,-85.4138042276623,-7.5,6,6_B,B,-10.0,-5.0,-12852.960179221167,2416.1254237569356,1,-12852.960179221167,2416.1254237569356
182,7-1-C,0.27508571939641335,0.335,32.4208714479132,-85.4138042276623,-12.5,6,6_C,C,-15.0,-10.0,-12852.960179221167,2416.1254237569356,1,-12852.960179221167,2416.1254237569356
183,7-1-D,0.2624177721230202,0.309,32.4208714479132,-85.4138042276623,-17.5,6,6_D,D,-20.0,-15.0,-12852.960179221167,2416.1254237569356,1,-12852.960179221167,2416.1254237569356
184,7-1-E,0.2710893455565789,0.286,32.4208714479132,-85.4138042276623,-22.5,6,6_E,E,-25.0,-20.0,-12852.960179221167,2416.1254237569356,1,-12852.960179221167,2416.1254237569356
185,7-1-F,0.18936789014408115,0.173,32.4208714479132,-85.4138042276623,-27.5,6,6_F,F,-30.0,-25.0,-12852.960179221167,2416.1254237569356,1,-12852.960179221167,2416.1254237569356
186,7-2-A,0.884392954992444,1.348,32.4208714479132,-85.4138042276623,-2.5,6,6_A,A,-5.0,0.0,-12852.960179221167,2416.1254237569356,2,-12352.960179221167,2916.1254237569356
187,7-2-B,0.43947201438848926,0.524,32.4208714479132,-85.4138042276623,-7.5,6,6_B,B,-10.0,-5.0,-12852.960179221167,2416.1254237569356,2,-12352.960179221167,2916.1254237569356
188,7-2-C,0.45773660109408704,0.506,32.4208714479132,-85.4138042276623,-12.5,6,6_C,C,-15.0,-10.0,-12852.960179221167,2416.1254237569356,2,-12352.960179221167,2916.1254237569356
189,7-2-D,0.3844048826243424,0.353,32.4208714479132,-85.4138042276623,-17.5,6,6_D,D,-20.0,-15.0,-12852.960179221167,2416.1254237569356,2,-12352.960179221167,2916.1254237569356
190,7-2-E,0.40564706408985796,0.391,32.4208714479132,-85.4138042276623,-22.5,6,6_E,E,-25.0,-20.0,-12852.960179221167,2416.1254237569356,2,-12352.960179221167,2916.1254237569356
191,7-2-F,0.31262840268488445,0.338,32.4208714479132,-85.4138042276623,-27.5,6,6_F,F,-30.0,-25.0,-12852.960179221167,2416.1254237569356,2,-12352.960179221167,2916.1254237569356
192,7-3-A,0.09441817952314165,0.146,32.4208714479132,-85.4138042276623,-2.5,6,6_A,A,-5.0,0.0,-12852.960179221167,2416.1254237569356,3,-12352.960179221167,1916.1254237569356
193,7-3-B,0.0864379399181469,0.118,32.4208714479132,-85.4138042276623,-7.5,6,6_B,B,-10.0,-5.0,-12852.960179221167,2416.1254237569356,3,-12352.960179221167,1916.1254237569356
194,7-3-C,0.1741232612010999,0.175,32.4208714479132,-85.4138042276623,-12.5,6,6_C,C,-15.0,-10.0,-12852.960179221167,2416.1254237569356,3,-12352.960179221167,1916.1254237569356
195,7-3-D,0.25798421487789996,0.232,32.4208714479132,-85.4138042276623,-17.5,6,6_D,D,-20.0,-15.0,-12852.960179221167,2416.1254237569356,3,-12352.960179221167,1916.1254237569356
196,7-3-E,0.32513675067324954,0.311,32.4208714479132,-85.4138042276623,-22.5,6,6_E,E,-25.0,-20.0,-12852.960179221167,2416.1254237569356,3,-12352.960179221167,1916.1254237569356
197,7-3-F,0.7014997053903785,0.671,32.4208714479132,-85.4138042276623,-27.5,6,6_F,F,-30.0,-25.0,-12852.960179221167,2416.1254237569356,3,-12352.960179221167,1916.1254237569356
198,7-4-A,0.8992598639455783,1.329,32.4208714479132,-85.4138042276623,-2.5,6,6_A,A,-5.0,0.0,-12852.960179221167,2416.1254237569356,4,-13352.960179221167,2916.1254237569356
199,7-4-B,0.7727271185364379,0.949,32.4208714479132,-85.4138042276623,-7.5,6,6_B,B,-10.0,-5.0,-12852.960179221167,2416.1254237569356,4,-13352.960179221167,2916.1254237569356
200,7-4-C,0.5501194332586918,0.621,32.4208714479132,-85.4138042276623,-12.5,6,6_C,C,-15.0,-10.0,-12852.960179221167,2416.1254237569356,4,-13352.960179221167,2916.1254237569356
201,7-4-D,0.7119758024572627,0.8,32.4208714479132,-85.4138042276623,-17.5,6,6_D,D,-20.0,-15.0,-12852.960179221167,2416.1254237569356,4,-13352.960179221167,2916.1254237569356
202,7-4-E,0.36233951166414813,0.391,32.4208714479132,-85.4138042276623,-22.5,6,6_E,E,-25.0,-20.0,-12852.960179221167,2416.1254237569356,4,-13352.960179221167,2916.1254237569356
203,7-4-F,0.12582968503414263,0.158,32.4208714479132,-85.4138042276623,-27.5,6,6_F,F,-30.0,-25.0,-12852.960179221167,2416.1254237569356,4,-13352.960179221167,2916.1254237569356
204,7-5-A,0.7750336450433278,0.897,32.4208714479132,-85.4138042276623,-2.5,6,6_A,A,-5.0,0.0,-12852.960179221167,2416.1254237569356,5,-13352.960179221167,1916.1254237569356
205,7-5-B,0.5603169075822102,0.641,32.4208714479132,-85.4138042276623,-7.5,6,6_B,B,-10.0,-5.0,-12852.960179221167,2416.1254237569356,5,-13352.960179221167,1916.1254237569356
206,7-5-C,0.4832858612894474,0.536,32.4208714479132,-85.4138042276623,-12.5,6,6_C,C,-15.0,-10.0,-12852.960179221167,2416.1254237569356,5,-13352.960179221167,1916.1254237569356
207,7-5-D,0.3791668496642457,0.401,32.4208714479132,-85.4138042276623,-17.5,6,6_D,D,-20.0,-15.0,-12852.960179221167,2416.1254237569356,5,-13352.960179221167,1916.1254237569356
208,7-5-E,0.3434003392317068,0.319,32.4208714479132,-85.4138042276623,-22.5,6,6_E,E,-25.0,-20.0,-12852.960179221167,2416.1254237569356,5,-13352.960179221167,1916.1254237569356
209,7-5-F,0.14020805369127518,0.15,32.4208714479132,-85.4138042276623,-27.5,6,6_F,F,-30.0,-25.0,-12852.960179221167,2416.1254237569356,5,-13352.960179221167,1916.1254237569356
210,8-1-A,0.5726552667853776,0.777,32.4206435514424,-85.4148770000213,-2.5,7,7_A,A,-5.0,0.0,-10325.720517276994,-7674.248522880182,1,-10325.720517276994,-7674.248522880182
211,8-1-B,0.4876477116068983,0.477,32.4206435514424,-85.4148770000213,-7.5,7,7_B,B,-10.0,-5.0,-10325.720517276994,-7674.248522880182,1,-10325.720517276994,-7674.248522880182
212,8-1-C,0.4454648539831111,0.443,32.4206435514424,-85.4148770000213,-12.5,7,7_C,C,-15.0,-10.0,-10325.720517276994,-7674.248522880182,1,-10325.720517276994,-7674.248522880182
213,8-1-D,0.38367786336779913,0.363,32.4206435514424,-85.4148770000213,-17.5,7,7_D,D,-20.0,-15.0,-10325.720517276994,-7674.248522880182,1,-10325.720517276994,-7674.248522880182
214,8-1-E,0.29139020850010916,0.265,32.4206435514424,-85.4148770000213,-22.5,7,7_E,E,-25.0,-20.0,-10325.720517276994,-7674.248522880182,1,-10325.720517276994,-7674.248522880182
215,8-1-F,0.25389276249082854,0.287,32.4206435514424,-85.4148770000213,-27.5,7,7_F,F,-30.0,-25.0,-10325.720517276994,-7674.248522880182,1,-10325.720517276994,-7674.248522880182
216,8-2-A,0.6662936155416613,0.673,32.4206435514424,-85.4148770000213,-2.5,7,7_A,A,-5.0,0.0,-10325.720517276994,-7674.248522880182,2,-9825.720517276994,-7174.248522880182
217,8-2-B,0.41630219447287614,0.462,32.4206435514424,-85.4148770000213,-7.5,7,7_B,B,-10.0,-5.0,-10325.720517276994,-7674.248522880182,2,-9825.720517276994,-7174.248522880182
218,8-2-C,0.2789594291266853,0.29,32.4206435514424,-85.4148770000213,-12.5,7,7_C,C,-15.0,-10.0,-10325.720517276994,-7674.248522880182,2,-9825.720517276994,-7174.248522880182
219,8-2-D,0.2658925845400249,0.27,32.4206435514424,-85.4148770000213,-17.5,7,7_D,D,-20.0,-15.0,-10325.720517276994,-7674.248522880182,2,-9825.720517276994,-7174.248522880182
220,8-2-E,0.3326581662261381,0.299,32.4206435514424,-85.4148770000213,-22.5,7,7_E,E,-25.0,-20.0,-10325.720517276994,-7674.248522880182,2,-9825.720517276994,-7174.248522880182
221,8-2-F,0.3458794764867338,0.348,32.4206435514424,-85.4148770000213,-27.5,7,7_F,F,-30.0,-25.0,-10325.720517276994,-7674.248522880182,2,-9825.720517276994,-7174.248522880182
222,8-3-A,1.170250568711053,1.56,32.4206435514424,-85.4148770000213,-2.5,7,7_A,A,-5.0,0.0,-10325.720517276994,-7674.248522880182,3,-9825.720517276994,-8174.248522880182
223,8-3-B,1.1692486256594072,1.343,32.4206435514424,-85.4148770000213,-7.5,7,7_B,B,-10.0,-5.0,-10325.720517276994,-7674.248522880182,3,-9825.720517276994,-8174.248522880182
224,8-3-C,0.7366722828999214,0.812,32.4206435514424,-85.4148770000213,-12.5,7,7_C,C,-15.0,-10.0,-10325.720517276994,-7674.248522880182,3,-9825.720517276994,-8174.248522880182
225,8-3-D,0.6189017377984117,0.642,32.4206435514424,-85.4148770000213,-17.5,7,7_D,D,-20.0,-15.0,-10325.720517276994,-7674.248522880182,3,-9825.720517276994,-8174.248522880182
226,8-3-E,0.5763214828209764,0.587,32.4206435514424,-85.4148770000213,-22.5,7,7_E,E,-25.0,-20.0,-10325.720517276994,-7674.248522880182,3,-9825.720517276994,-8174.248522880182
227,8-3-F,0.42669648864954435,0.444,32.4206435514424,-85.4148770000213,-27.5,7,7_F,F,-30.0,-25.0,-10325.720517276994,-7674.248522880182,3,-9825.720517276994,-8174.248522880182
228,8-4-A,1.239831244355679,1.381,32.4206435514424,-85.4148770000213,-2.5,7,7_A,A,-5.0,0.0,-10325.720517276994,-7674.248522880182,4,-10825.720517276994,-7174.248522880182
229,8-4-B,0.6310338501487693,0.656,32.4206435514424,-85.4148770000213,-7.5,7,7_B,B,-10.0,-5.0,-10325.720517276994,-7674.248522880182,4,-10825.720517276994,-7174.248522880182
230,8-4-C,0.4468087488443759,0.462,32.4206435514424,-85.4148770000213,-12.5,7,7_C,C,-15.0,-10.0,-10325.720517276994,-7674.248522880182,4,-10825.720517276994,-7174.248522880182
231,8-4-D,0.3511618527151461,0.346,32.4206435514424,-85.4148770000213,-17.5,7,7_D,D,-20.0,-15.0,-10325.720517276994,-7674.248522880182,4,-10825.720517276994,-7174.248522880182
232,8-4-E,0.3286363071540203,0.316,32.4206435514424,-85.4148770000213,-22.5,7,7_E,E,-25.0,-20.0,-10325.720517276994,-7674.248522880182,4,-10825.720517276994,-7174.248522880182
233,8-4-F,0.2610362558704453,0.261,32.4206435514424,-85.4148770000213,-27.5,7,7_F,F,-30.0,-25.0,-10325.720517276994,-7674.248522880182,4,-10825.720517276994,-7174.248522880182
234,8-5-A,0.757541012510462,0.793,32.4206435514424,-85.4148770000213,-2.5,7,7_A,A,-5.0,0.0,-10325.720517276994,-7674.248522880182,5,-10825.720517276994,-8174.248522880182
235,8-5-B,0.5362663017074458,0.544,32.4206435514424,-85.4148770000213,-7.5,7,7_B,B,-10.0,-5.0,-10325.720517276994,-7674.248522880182,5,-10825.720517276994,-8174.248522880182
236,8-5-C,0.4353532139089848,0.456,32.4206435514424,-85.4148770000213,-12.5,7,7_C,C,-15.0,-10.0,-10325.720517276994,-7674.248522880182,5,-10825.720517276994,-8174.248522880182
237,8-5-D,0.4110057329400726,0.399,32.4206435514424,-85.4148770000213,-17.5,7,7_D,D,-20.0,-15.0,-10325.720517276994,-7674.248522880182,5,-10825.720517276994,-8174.248522880182
238,8-5-E,0.23478791538493948,0.226,32.4206435514424,-85.4148770000213,-22.5,7,7_E,E,-25.0,-20.0,-10325.720517276994,-7674.248522880182,5,-10825.720517276994,-8174.248522880182
239,8-5-F,0.28264231816383056,0.246,32.4206435514424,-85.4148770000213,-27.5,7,7_F,F,-30.0,-25.0,-10325.720517276994,-7674.248522880182,5,-10825.720517276994,-8174.248522880182
240,9-1-A,0.8560749118069523,1.066,32.4202760680959,-85.4158168052246,-2.5,8,8_A,A,-5.0,0.0,-6250.543568547633,-7770.81672161268,1,-6250.543568547633,-7770.81672161268
241,9-1-B,0.8777765221781785,0.859,32.4202760680959,-85.4158168052246,-7.5,8,8_B,B,-10.0,-5.0,-6250.543568547633,-7770.81672161268,1,-6250.543568547633,-7770.81672161268
242,9-1-C,0.6769148596029257,0.761,32.4202760680959,-85.4158168052246,-12.5,8,8_C,C,-15.0,-10.0,-6250.543568547633,-7770.81672161268,1,-6250.543568547633,-7770.81672161268
243,9-1-D,0.6119655130912163,0.653,32.4202760680959,-85.4158168052246,-17.5,8,8_D,D,-20.0,-15.0,-6250.543568547633,-7770.81672161268,1,-6250.543568547633,-7770.81672161268
244,9-1-E,0.4419501122587018,0.447,32.4202760680959,-85.4158168052246,-22.5,8,8_E,E,-25.0,-20.0,-6250.543568547633,-7770.81672161268,1,-6250.543568547633,-7770.81672161268
245,9-1-F,0.2658151548791406,0.302,32.4202760680959,-85.4158168052246,-27.5,8,8_F,F,-30.0,-25.0,-6250.543568547633,-7770.81672161268,1,-6250.543568547633,-7770.81672161268
246,9-2-A,1.6550119171676687,2.287,32.4202760680959,-85.4158168052246,-2.5,8,8_A,A,-5.0,0.0,-6250.543568547633,-7770.81672161268,2,-5750.543568547633,-7270.81672161268
247,9-2-B,0.9560304697195473,1.135,32.4202760680959,-85.4158168052246,-7.5,8,8_B,B,-10.0,-5.0,-6250.543568547633,-7770.81672161268,2,-5750.543568547633,-7270.81672161268
248,9-2-C,0.9839550510564112,1.154,32.4202760680959,-85.4158168052246,-12.5,8,8_C,C,-15.0,-10.0,-6250.543568547633,-7770.81672161268,2,-5750.543568547633,-7270.81672161268
249,9-2-D,1.2015195723362555,1.644,32.4202760680959,-85.4158168052246,-17.5,8,8_D,D,-20.0,-15.0,-6250.543568547633,-7770.81672161268,2,-5750.543568547633,-7270.81672161268
250,9-2-E,0.8224278288410924,0.809,32.4202760680959,-85.4158168052246,-22.5,8,8_E,E,-25.0,-20.0,-6250.543568547633,-7770.81672161268,2,-5750.543568547633,-7270.81672161268
251,9-2-F,0.3433968139327589,0.39,32.4202760680959,-85.4158168052246,-27.5,8,8_F,F,-30.0,-25.0,-6250.543568547633,-7770.81672161268,2,-5750.543568547633,-7270.81672161268
252,9-3-A,1.0361514141732284,1.278,32.4202760680959,-85.4158168052246,-2.5,8,8_A,A,-5.0,0.0,-6250.543568547633,-7770.81672161268,3,-5750.543568547633,-8270.81672161268
253,9-3-B,0.6705898171932795,0.899,32.4202760680959,-85.4158168052246,-7.5,8,8_B,B,-10.0,-5.0,-6250.543568547633,-7770.81672161268,3,-5750.543568547633,-8270.81672161268
254,9-3-C,0.7147741405957984,0.731,32.4202760680959,-85.4158168052246,-12.5,8,8_C,C,-15.0,-10.0,-6250.543568547633,-7770.81672161268,3,-5750.543568547633,-8270.81672161268
255,9-3-D,0.60047715993451,0.631,32.4202760680959,-85.4158168052246,-17.5,8,8_D,D,-20.0,-15.0,-6250.543568547633,-7770.81672161268,3,-5750.543568547633,-8270.81672161268
256,9-3-E,0.45934865840008776,0.473,32.4202760680959,-85.4158168052246,-22.5,8,8_E,E,-25.0,-20.0,-6250.543568547633,-7770.81672161268,3,-5750.543568547633,-8270.81672161268
257,9-3-F,0.4522749503853787,0.422,32.4202760680959,-85.4158168052246,-27.5,8,8_F,F,-30.0,-25.0,-6250.543568547633,-7770.81672161268,3,-5750.543568547633,-8270.81672161268
258,9-4-A,0.923264630624509,1.015,32.4202760680959,-85.4158168052246,-2.5,8,8_A,A,-5.0,0.0,-6250.543568547633,-7770.81672161268,4,-6750.543568547633,-7270.81672161268
259,9-4-B,0.5860529480910287,0.623,32.4202760680959,-85.4158168052246,-7.5,8,8_B,B,-10.0,-5.0,-6250.543568547633,-7770.81672161268,4,-6750.543568547633,-7270.81672161268
260,9-4-C,0.4295930956316411,0.448,32.4202760680959,-85.4158168052246,-12.5,8,8_C,C,-15.0,-10.0,-6250.543568547633,-7770.81672161268,4,-6750.543568547633,-7270.81672161268
261,9-4-D,0.3945422257415571,0.418,32.4202760680959,-85.4158168052246,-17.5,8,8_D,D,-20.0,-15.0,-6250.543568547633,-7770.81672161268,4,-6750.543568547633,-7270.81672161268
262,9-4-E,0.42904738178535157,0.475,32.4202760680959,-85.4158168052246,-22.5,8,8_E,E,-25.0,-20.0,-6250.543568547633,-7770.81672161268,4,-6750.543568547633,-7270.81672161268
263,9-4-F,0.23956079054187193,0.239,32.4202760680959,-85.4158168052246,-27.5,8,8_F,F,-30.0,-25.0,-6250.543568547633,-7770.81672161268,4,-6750.543568547633,-7270.81672161268
264,9-5-A,0.6169034715046693,0.668,32.4202760680959,-85.4158168052246,-2.5,8,8_A,A,-5.0,0.0,-6250.543568547633,-7770.81672161268,5,-6750.543568547633,-8270.81672161268
265,9-5-B,0.37742178360920464,0.372,32.4202760680959,-85.4158168052246,-7.5,8,8_B,B,-10.0,-5.0,-6250.543568547633,-7770.81672161268,5,-6750.543568547633,-8270.81672161268
266,9-5-C,0.3383326094224923,0.333,32.4202760680959,-85.4158168052246,-12.5,8,8_C,C,-15.0,-10.0,-6250.543568547633,-7770.81672161268,5,-6750.543568547633,-8270.81672161268
267,9-5-D,0.30542894215714383,0.301,32.4202760680959,-85.4158168052246,-17.5,8,8_D,D,-20.0,-15.0,-6250.543568547633,-7770.81672161268,5,-6750.543568547633,-8270.81672161268
268,9-5-E,0.3537581161250578,0.341,32.4202760680959,-85.4158168052246,-22.5,8,8_E,E,-25.0,-20.0,-6250.543568547633,-7770.81672161268,5,-6750.543568547633,-8270.81672161268
269,9-5-F,0.23869317853112443,0.232,32.4202760680959,-85.4158168052246,-27.5,8,8_F,F,-30.0,-25.0,-6250.543568547633,-7770.81672161268,5,-6750.543568547633,-8270.81672161268
270,10-1-A,0.810815073703041,1.172,32.419811118133,-85.4160272625068,-2.5,9,9_A,A,-5.0,0.0,-1094.518775131346,-5791.2318458445725,1,-1094.518775131346,-5791.2318458445725
271,10-1-B,0.30475892412105543,0.411,32.419811118133,-85.4160272625068,-7.5,9,9_B,B,-10.0,-5.0,-1094.518775131346,-5791.2318458445725,1,-1094.518775131346,-5791.2318458445725
272,10-1-C,0.3222851463829787,0.359,32.419811118133,-85.4160272625068,-12.5,9,9_C,C,-15.0,-10.0,-1094.518775131346,-5791.2318458445725,1,-1094.518775131346,-5791.2318458445725
273,10-1-D,0.260586294945765,0.306,32.419811118133,-85.4160272625068,-17.5,9,9_D,D,-20.0,-15.0,-1094.518775131346,-5791.2318458445725,1,-1094.518775131346,-5791.2318458445725
274,10-1-E,0.2510631966847306,0.288,32.419811118133,-85.4160272625068,-22.5,9,9_E,E,-25.0,-20.0,-1094.518775131346,-5791.2318458445725,1,-1094.518775131346,-5791.2318458445725
275,10-1-F,0.29093770212765957,0.342,32.419811118133,-85.4160272625068,-27.5,9,9_F,F,-30.0,-25.0,-1094.518775131346,-5791.2318458445725,1,-1094.518775131346,-5791.2318458445725
276,10-2-A,1.2703447074280887,1.751,32.419811118133,-85.4160272625068,-2.5,9,9_A,A,-5.0,0.0,-1094.518775131346,-5791.2318458445725,2,-594.518775131346,-5291.2318458445725
277,10-2-B,0.719463629564001,0.923,32.419811118133,-85.4160272625068,-7.5,9,9_B,B,-10.0,-5.0,-1094.518775131346,-5791.2318458445725,2,-594.518775131346,-5291.2318458445725
278,10-2-C,0.4532324152286454,0.53,32.419811118133,-85.4160272625068,-12.5,9,9_C,C,-15.0,-10.0,-1094.518775131346,-5791.2318458445725,2,-594.518775131346,-5291.2318458445725
279,10-2-D,0.4046981576335507,0.457,32.419811118133,-85.4160272625068,-17.5,9,9_D,D,-20.0,-15.0,-1094.518775131346,-5791.2318458445725,2,-594.518775131346,-5291.2318458445725
280,10-2-E,0.282330566314151,0.292,32.419811118133,-85.4160272625068,-22.5,9,9_E,E,-25.0,-20.0,-1094.518775131346,-5791.2318458445725,2,-594.518775131346,-5291.2318458445725
281,10-2-F,0.22336038755790866,0.268,32.419811118133,-85.4160272625068,-27.5,9,9_F,F,-30.0,-25.0,-1094.518775131346,-5791.2318458445725,2,-594.518775131346,-5291.2318458445725
282,10-3-A,1.2271708280394797,1.471,32.419811118133,-85.4160272625068,-2.5,9,9_A,A,-5.0,0.0,-1094.518775131346,-5791.2318458445725,3,-594.518775131346,-6291.2318458445725
283,10-3-B,0.6093248867313915,0.737,32.419811118133,-85.4160272625068,-7.5,9,9_B,B,-10.0,-5.0,-1094.518775131346,-5791.2318458445725,3,-594.518775131346,-6291.2318458445725
284,10-3-C,0.3687778808954575,0.46,32.419811118133,-85.4160272625068,-12.5,9,9_C,C,-15.0,-10.0,-1094.518775131346,-5791.2318458445725,3,-594.518775131346,-6291.2318458445725
285,10-3-D,0.5885297433367561,0.571,32.419811118133,-85.4160272625068,-17.5,9,9_D,D,-20.0,-15.0,-1094.518775131346,-5791.2318458445725,3,-594.518775131346,-6291.2318458445725
286,10-3-E,0.5050806970688388,0.47,32.419811118133,-85.4160272625068,-22.5,9,9_E,E,-25.0,-20.0,-1094.518775131346,-5791.2318458445725,3,-594.518775131346,-6291.2318458445725
287,10-3-F,0.3508344685900629,0.424,32.419811118133,-85.4160272625068,-27.5,9,9_F,F,-30.0,-25.0,-1094.518775131346,-5791.2318458445725,3,-594.518775131346,-6291.2318458445725
288,10-4-A,1.3111986641426723,1.461,32.419811118133,-85.4160272625068,-2.5,9,9_A,A,-5.0,0.0,-1094.518775131346,-5791.2318458445725,4,-1594.518775131346,-5291.2318458445725
289,10-4-B,0.6817334406215775,0.994,32.419811118133,-85.4160272625068,-7.5,9,9_B,B,-10.0,-5.0,-1094.518775131346,-5791.2318458445725,4,-1594.518775131346,-5291.2318458445725
290,10-4-C,0.6472245579492424,0.768,32.419811118133,-85.4160272625068,-12.5,9,9_C,C,-15.0,-10.0,-1094.518775131346,-5791.2318458445725,4,-1594.518775131346,-5291.2318458445725
291,10-4-D,0.42028245465225567,0.387,32.419811118133,-85.4160272625068,-17.5,9,9_D,D,-20.0,-15.0,-1094.518775131346,-5791.2318458445725,4,-1594.518775131346,-5291.2318458445725
292,10-4-E,0.16672437445228544,0.163,32.419811118133,-85.4160272625068,-22.5,9,9_E,E,-25.0,-20.0,-1094.518775131346,-5791.2318458445725,4,-1594.518775131346,-5291.2318458445725
293,10-4-F,0.291171096102225,0.331,32.419811118133,-85.4160272625068,-27.5,9,9_F,F,-30.0,-25.0,-1094.518775131346,-5791.2318458445725,4,-1594.518775131346,-5291.2318458445725
294,10-5-A,0.6920306977207789,0.807,32.419811118133,-85.4160272625068,-2.5,9,9_A,A,-5.0,0.0,-1094.518775131346,-5791.2318458445725,5,-1594.518775131346,-6291.2318458445725
295,10-5-B,0.6124504512893985,0.555,32.419811118133,-85.4160272625068,-7.5,9,9_B,B,-10.0,-5.0,-1094.518775131346,-5791.2318458445725,5,-1594.518775131346,-6291.2318458445725
296,10-5-C,0.4880968758839628,0.517,32.419811118133,-85.4160272625068,-12.5,9,9_C,C,-15.0,-10.0,-1094.518775131346,-5791.2318458445725,5,-1594.518775131346,-6291.2318458445725
